HIP,MAGNITUDE,RA_DEGREES,DEC_DEGREES,PARALLAX_MAS,RA_MAS_PER_YEAR,DEC_MAS_PER_YEAR,DISTANCE_PARSECS,ABS_MAG,COLOR_K_R,COLOR_K_G,COLOR_K_B,Dx,Dy,Dz,GLON,GLAT,RA_HOURS,EPOCH_YEAR,stereo_X,stereo_Y
33827.0,5.69,105.32325813426957,70.81221329119003,0.0,12.75,-15.8,156.0062,-0.276,1.0,0.6910000000000001,0.46,-113.73679054020523,81.36750849477164,69.14626148539591,144.42,26.31,7.022638886666667,2000.0,5.0,-0.012800265,-0.1557390162
33243.0,6.03,103.74538439520046,-2.8026090893885347,0.0,-5.25,-0.45,334.4482,-1.592,1.0,0.64,0.378,-271.14644538458725,-195.77288594532519,-2.860204045472874,215.83,-0.49,6.916333333333333,2000.0,5.0,-0.0309168798,0.5308952603
33165.0,6.65,103.55909752680088,-23.92983650876774,0.0,-3.86,4.75,100000.0,-13.35,0.31,0.458,1.0,-56809.62305206108,-80413.5313050739,-17502.305897527604,234.76,-10.08,6.903611113333333,2000.0,0.0,-0.0335837301,0.7964271753
33297.0,6.28,103.89717338046142,8.321144879242501,0.0,-23.05,-1.88,85.4701,1.621,0.34900000000000003,0.493,1.0,-76.57473104020794,-37.314909271210055,7.003292526460461,205.98,4.7,6.92627778,2000.0,0.0,-0.0294577129,0.4121195745
33485.0,4.9,104.40191666905508,45.09720514310576,6e-06,-21.67,-3.18,73.8552,0.558,0.756,0.795,1.0,-68.70431425098428,10.20664156521759,25.102434907816633,171.55,19.87,6.960305553333333,2000.0,2.0,-0.0212033476,0.0699685527
33421.0,5.91,104.25473528299449,33.68550288788197,0.0,-24.49,0.99,129.5337,0.34800000000000003,1.0,0.853,0.782,-124.54830284905904,-5.91712182866748,35.095403721481524,182.72,15.72,6.950138886666666,2000.0,3.0,-0.0244648645,0.171085826
33016.0,6.5600000000000005,103.20402348572247,-54.08891220634725,0.0,-3.52,8.72,444.4444,-1.679,1.0,0.853,0.782,-44.23532370457907,-411.20324103394194,-162.74506257116664,263.86,-21.48,6.879694446666666,2000.0,3.0,-0.0322566511,1.3575083085
33248.0,5.8,103.75713105176044,-20.404594327389745,0.0,0.38,-10.35,154.5595,-0.145,0.756,0.795,1.0,-94.93499991716334,-119.86408824772849,-22.55183317424463,231.62,-8.39,6.917416666666667,2000.0,2.0,-0.0354801452,0.747266579
33372.0,5.9,104.10895694191794,9.953431180151243,0.0,-16.05,-8.98,139.2758,0.181,0.355,0.499,1.0,-126.01581671059334,-57.72115170660619,13.639320000099017,204.61,5.62,6.9405,2000.0,0.0,-0.0311083028,0.3954835721
33302.0,4.66,103.90411225284328,-20.139415874031403,3.4e-05,51.35,39.75,29.5858,2.305,1.0,0.914,0.929,-18.255573776111348,-22.90113492036349,-4.194234984387927,231.44,-8.15,6.927055553333333,2000.0,3.0,-0.037259305,0.7436315894
33189.0,6.32,103.60802298529626,-42.37032320013184,0.0,-1.28,19.62,502.5126,-2.186,0.31,0.458,1.0,-146.52266661345368,-456.6384766502813,-150.10437358635895,252.21,-17.38,6.907416666666666,2000.0,0.0,-0.0375676942,1.1013166308
33012.0,6.41,103.19150298394561,-59.33847593905727,0.0,-14.82,38.22,145.3488,0.598,0.727,0.777,1.0,-1.6120493548052588,-133.853853969801,-56.6287977600519,269.31,-22.93,6.87927778,2000.0,1.0,-0.0318686246,1.4965310991
33345.0,5.0,104.02605314873682,-14.042788053289428,-2e-06,-1.7000000000000002,6.89,381.6794,-2.908,1.0,0.653,0.398,-264.03379535109923,-273.31951819297103,-35.52126506215749,225.99,-5.34,6.9351666666666665,2000.0,5.0,-0.0372066838,0.6639949748
33139.0,6.24,103.51617855269114,-50.61398130239586,-3e-06,-55.72,222.66,54.1126,2.574,1.0,0.599,0.318,-8.484529967074305,-50.057283408383995,-18.720432894848955,260.38,-20.24,6.900638886666667,2000.0,5.0,-0.0367892684,1.2746479452
33316.0,5.29,103.95058316585204,-22.939891166558173,0.0,-3.24,4.18,100000.0,-14.71,0.441,0.5720000000000001,1.0,-57987.007995860055,-79841.56992846783,-16212.051537225176,234.01,-9.33,6.929666666666666,2000.0,0.0,-0.0384444483,0.782315543
33347.0,4.36,104.03082212886062,-17.05257411235358,4.9999999999999996e-06,-2.46,1.9100000000000001,769.2308,-5.07,0.426,0.559,1.0,-504.24703894363233,-573.9723597276123,-89.48004053382722,228.7,-6.68,6.935611113333334,2000.0,0.0,-0.0380908707,0.7025488513
33465.0,6.26,104.35693598977787,11.907872013403301,0.0,0.63,-3.14,943.3962,-3.613,1.0,0.922,0.9490000000000001,-862.7078396622405,-365.487159658045,110.23025757406435,202.96,6.71,6.957138886666667,2000.0,3.0,-0.0329323741,0.3758043725
33330.0,6.36,103.97855771672812,-31.79270213683893,0.0,-8.17,6.67,294.9853,-0.989,0.426,0.559,1.0,-133.9905136717382,-254.24317084816698,-66.50774044533094,242.21,-13.03,6.931888886666667,2000.0,0.0,-0.0409034783,0.915251238
33420.0,6.31,104.25411196017086,-8.180763777685632,0.0,-2.05,-11.84,434.7826,-1.881,1.0,0.599,0.318,-328.569710401368,-284.11451055596626,-18.88913870627462,220.85,-2.49,6.95002778,2000.0,5.0,-0.0382015223,0.5925343894
33614.0,6.02,104.7636684493092,38.05542626156161,0.0,-42.86,-122.69,256.4103,-1.025,1.0,0.64,0.378,-244.17618605434632,5.796971377690958,78.04247069954596,178.64,17.72,6.984111113333333,2000.0,5.0,-0.026444937,0.1319228746
33595.0,6.2,104.69955264779458,26.081634038637485,2.4999999999999998e-05,-162.14,94.1,47.6644,2.809,0.878,0.871,1.0,-45.71153903609246,-8.134234209834975,10.778889559288805,190.09,13.07,6.979833333333334,2000.0,2.0,-0.0308333135,0.2401158525
32912.0,5.41,102.87134045507861,-70.96190129580114,0.0,4.02,25.56,172.7116,-0.777,0.363,0.506,1.0,31.710527587126112,-152.58781117667098,-74.43587236688182,281.74,-25.53,6.8575,2000.0,0.0,-0.0244246971,1.8855670259
33447.0,6.64,104.30946489694298,-22.19923512829934,0.0,-2.22,4.05,555.5556,-2.084,0.459,0.586,1.0,-326.80019464502374,-441.32285334469566,-84.12964154821287,233.48,-8.71,6.954111113333334,2000.0,0.0,-0.0429968149,0.7718529805
33394.0,6.27,104.19640446777657,-35.34207440875014,0.0,-2.37,5.52,193.7984,-0.167,1.0,0.64,0.378,-77.49229797008418,-171.0688567262264,-47.835236554840016,245.63,-14.29,6.94602778,2000.0,5.0,-0.044565511,0.9738672083
33650.0,6.4,104.8677896118005,25.914462062770973,0.0,-4.62,-6.57,366.3004,-1.419,0.355,0.499,1.0,-350.9502378013849,-63.841744804125234,83.27151522385286,190.31,13.14,6.991083333333333,2000.0,0.0,-0.0323009017,0.2415983505
33584.0,6.25,104.66109438378783,7.620187527490399,0.0,-30.69,-21.19,68.306,2.078,0.727,0.777,1.0,-60.65084184288117,-30.836508296911184,6.024514570016541,206.95,5.06,6.9775,2000.0,1.0,-0.0374759979,0.4190491206
33478.0,5.45,104.38551571946329,-24.62988010898411,1.6e-05,-96.27,88.42,37.9363,2.555,1.0,0.937,0.988,-21.056283263960594,-30.902101415239816,-6.391863649991808,235.73,-9.7,6.959416666666667,2000.0,3.0,-0.0446948948,0.8062845374
33357.0,4.94,104.06236951458385,-48.72095283769228,-3e-06,1.57,8.4,263.8522,-2.167,1.0,0.359,0.074,-49.22442080843732,-244.12592374968932,-87.16348544129445,258.6,-19.29,6.93777778,2000.0,6.0,-0.0447796081,1.2321323182
37391.0,5.05,115.07369241292122,87.02216749903761,3e-06,-53.48,-26.85,139.6648,-0.675,1.0,0.39,0.096,-73.05473952693478,99.74357114755108,64.96523228947261,126.22,27.72,7.675138886666667,2000.0,6.0,-0.0069411186,-0.3052932851
33603.0,5.96,104.7374187214981,3.59993898878315,0.0,-3.59,-3.65,257.0694,-1.09,1.0,0.89,0.869,-220.94689178315946,-130.56354938517146,14.842742322990688,210.58,3.31,6.9825,2000.0,3.0,-0.0397136087,0.4609256762
33492.0,6.22,104.42534616861622,-27.53969648789423,0.0,-8.99,7.6,312.5,-1.254,0.441,0.5720000000000001,1.0,-160.69476814923402,-261.4100343599211,-59.14588257358903,238.42,-10.91,6.96177778,2000.0,0.0,-0.0459421029,0.8491078092
33451.0,6.23,104.3244962648156,-35.508125962822625,6.9e-05,-40.38,19.58,43.1034,3.057,0.9390000000000001,0.907,1.0,-17.10470212980071,-38.113048295203036,-10.617335176884644,245.83,-14.26,6.954888886666667,2000.0,3.0,-0.0464464014,0.976674611
33644.0,6.34,104.83735572571652,7.317862723191813,0.0,-8.81,-7.77,293.2551,-0.996,0.373,0.515,1.0,-259.56794091303277,-133.97300444251118,25.9667442476956,207.3,5.08,6.988916666666666,2000.0,0.0,-0.0393329143,0.4220930244
33532.0,6.36,104.52937260865428,-27.17103802577258,0.0,-2.5,4.26,854.7009,-3.299,0.459,0.586,1.0,-443.5985841574691,-713.225748953272,-158.24966231983896,238.12,-10.67,6.96877778,2000.0,0.0,-0.0472415699,0.8435551882
33715.0,5.73,105.06369970932542,16.080408539768882,0.0,-0.44,-3.02,100000.0,-14.27,1.0,0.666,0.419,-93073.556789045,-32922.51669340033,15919.199766608666,199.48,9.16,7.004388886666666,2000.0,5.0,-0.0381226621,0.3345214316
33575.0,5.59,104.64974315457522,-25.41100130639051,0.0,-6.65,5.27,264.5503,-1.5230000000000001,0.459,0.586,1.0,-143.68599571802997,-217.49800973000754,-45.11996928294426,236.55,-9.82,6.976638886666667,2000.0,0.0,-0.048307332,0.8175414835
34238.0,6.49,106.45367001407845,70.7303280368226,0.0,31.28,-6.71,350.8772,-1.236,1.0,0.89,0.869,-255.45332267205146,181.80976959289814,157.49164135352092,144.56,26.67,7.09772222,2000.0,3.0,-0.0161624221,-0.1552634819
33579.0,1.5,104.65577537365948,-28.971248869905402,1e-06,2.63,2.29,124.2236,-3.971,0.482,0.604,1.0,-61.21407024878661,-105.30308897048346,-24.404914542178997,239.83,-11.33,6.977083333333334,2000.0,0.0,-0.0494000872,0.8708094291
33558.0,5.07,104.6064980913697,-34.114541227755915,0.0,-16.54,7.15,180.8318,-1.216,0.403,0.54,1.0,-75.39741635972698,-158.8581401583177,-42.18365563767866,244.61,-13.49,6.9736388866666665,2000.0,0.0,-0.0500247276,0.9531126568
33823.0,6.55,105.31959578769431,32.40948650378874,0.0,-12.63,-18.24,141.6431,0.794,0.602,0.6930000000000001,1.0,-135.73198114518348,-10.205738928241514,39.184690440810336,184.3,16.06,7.021444446666666,2000.0,0.0,-0.03306053,0.1821932929
33591.0,6.41,104.67749234733549,-30.999192448216892,0.0,-10.74,6.63,232.5581,-0.423,0.426,0.559,1.0,-107.7094478177637,-200.20554078977858,-48.98659167032081,241.72,-12.16,6.978833333333333,2000.0,0.0,-0.0503021506,0.9024505144
33719.0,6.29,105.07730032116115,-5.369106228445955,0.0,-115.76,80.35,28.9603,3.981,0.8270000000000001,0.839,1.0,-22.59438383478925,-18.114467518179975,-0.24261440397648137,218.72,-0.48,7.005,2000.0,2.0,-0.0467694246,0.5595470726
33666.0,6.26,104.92017506472297,-21.604114885017086,0.0,-2.93,4.87,393.7008,-1.716,0.459,0.586,1.0,-233.62966285610884,-312.18560618464346,-54.384261009115406,233.19,-7.94,6.994249999999999,2000.0,0.0,-0.0505751432,0.763422591
33729.0,5.95,105.09670286917105,-8.405097397878741,0.0,-7.18,1.69,330.033,-1.643,0.355,0.499,1.0,-247.3181176351434,-218.27050303070627,-10.654449076879432,221.43,-1.85,7.006583333333333,2000.0,0.0,-0.048195136,0.5949006248
33703.0,6.32,105.03087801156369,-20.161135010570618,0.0,-5.93,5.26,436.6812,-1.881,0.426,0.559,1.0,-267.1388472772105,-341.0624258874747,-54.80628026598796,231.93,-7.21,7.00225,2000.0,0.0,-0.0516310447,0.7436161902
33590.0,6.23,104.67908269944928,-45.77037515323179,0.0,-13.64,-4.09,120.1923,0.8310000000000001,0.34900000000000003,0.493,1.0,-28.001960199130302,-110.90682412590603,-36.90197239446255,255.83,-17.88,6.97827778,2000.0,0.0,-0.0532692745,1.169173074
33754.0,6.49,105.16804441704926,-9.20005741739673,0.0,-0.87,1.6400000000000001,471.6981,-1.8780000000000001,0.55,0.655,1.0,-349.35586720635854,-316.44339614995835,-17.696118929973153,222.17,-2.15,7.010916666666666,2000.0,0.0,-0.0492596752,0.6043194481
33721.0,6.53,105.08183074501176,-22.11506481838833,0.0,-2.59,4.13,645.1613,-2.518,0.426,0.559,1.0,-378.0193133877409,-514.9876091913774,-90.12360458226269,233.72,-8.03,7.0053611133333336,2000.0,0.0,-0.0528911888,0.7704628741
33854.0,6.64,105.42056602566532,4.8193737834653945,0.0,1.75,-1.1400000000000001,497.5124,-1.8439999999999999,0.789,0.8160000000000001,1.0,-430.4108888009761,-246.49864021018058,38.77467381997897,209.8,4.47,7.0281666666666665,2000.0,2.0,-0.0464264369,0.4478045469
33927.0,5.2,105.60759904863085,24.21898980506368,1.2e-05,-6.46,-0.4,456.621,-3.098,1.0,0.853,0.782,-434.79717291732067,-93.84762066610038,103.18323584486616,192.18,13.06,7.04022222,2000.0,3.0,-0.0392494779,0.2570153199
33929.0,5.96,105.60395897811969,17.758422807423674,0.0,21.03,27.15,246.9136,-1.003,1.0,0.359,0.074,-230.78408089941823,-75.74406737093993,44.36068221384011,198.17,10.35,7.040416666666667,2000.0,6.0,-0.0423714877,0.3180823891
33914.0,5.78,105.5722689305806,15.341158766870539,0.0,4.79,-25.03,183.1502,-0.534,1.0,0.613,0.338,-169.44963128118437,-62.9167779121209,29.534679207120735,200.37,9.28,7.038166666666667,2000.0,5.0,-0.0431930067,0.341498168
33875.0,6.59,105.48492531583605,5.555760177444072,0.0,-3.36,-4.18,413.2231,-1.491,0.459,0.586,1.0,-359.51982141080174,-200.6818671249851,35.008807371646235,209.17,4.86,7.0319444466666665,2000.0,0.0,-0.046695607,0.440080008
33588.0,6.26,104.67148023518752,-55.72930938999329,0.0,-64.14,-80.9,88.3392,1.529,1.0,0.64,0.378,-6.019243898680444,-82.16283125003179,-31.888118798496084,265.81,-21.16,6.977666666666667,2000.0,5.0,-0.0535846579,1.3990709327
33937.0,5.86,105.6351164053329,16.671568705962507,0.0,-11.92,-7.32,769.2308,-3.5700000000000003,1.0,0.39,0.096,-715.6912932249785,-248.94999208291284,132.38541427406386,199.18,9.91,7.0426388866666665,2000.0,6.0,-0.0431937351,0.3285480958
33873.0,6.2,105.47091239035825,-1.3443050176395597,0.0,13.72,-39.27,176.9912,-0.04,1.0,0.64,0.378,-144.34914961737968,-102.28056122325908,5.281541255588816,215.32,1.71,7.031361113333333,2000.0,5.0,-0.0495873544,0.5140900633
33760.0,6.28,105.17806608715739,-28.486629744955078,0.0,-23.42,-41.48,68.6813,2.096,0.974,0.926,1.0,-34.16995263675266,-58.19472264624119,-12.763603042211214,239.58,-10.71,7.011833333333333,2000.0,3.0,-0.0562544115,0.8632558973
33577.0,6.46,104.65076647112278,-56.3967985077003,0.0,-22.81,-34.06,94.3396,1.587,1.0,0.922,0.9490000000000001,-5.378629128919887,-87.68864289882484,-34.37633464195842,266.49,-21.37,6.97672222,2000.0,3.0,-0.0533297513,1.4164554824
33878.0,5.22,105.48579907168818,-5.72220180624634,-3e-06,-14.49,6.58,175.1313,-0.997,1.0,0.715,0.502,-135.67676989377213,-110.73415856175212,-0.8558495797465081,219.22,-0.28,7.032333333333333,2000.0,5.0,-0.0516003046,0.5634417412
33804.0,5.64,105.27133971194468,-25.218315573643086,0.0,-4.58,4.65,312.5,-1.834,0.441,0.5720000000000001,1.0,-169.70802116342034,-257.57131764285293,-50.124384091184915,236.62,-9.23,7.018305553333334,2000.0,0.0,-0.0564721236,0.8145585122
33774.0,6.39,105.20683589827377,-33.46552842909873,0.0,13.13,78.19,118.0638,1.029,1.0,0.881,0.848,-50.09594616399606,-103.67461585955033,-26.096572088086265,244.21,-12.77,7.013833333333333,2000.0,3.0,-0.0581648888,0.9422152041
34250.0,6.4,106.5099850165335,59.80573578993192,0.0,22.0,-2.88,118.9061,1.024,1.0,0.881,0.848,-98.87240513324133,42.86788708259372,50.25188929236578,156.56,25.0,7.100361113333333,2000.0,3.0,-0.0243169007,-0.0590685005
34017.0,5.93,105.8712056144721,29.342946717121855,5.9e-05,155.73,-828.01,19.1314,4.521,0.8270000000000001,0.839,1.0,-18.29664353063266,-2.3860614565887603,5.054701989073101,187.43,15.32,7.058444446666667,2000.0,2.0,-0.0389058264,0.2097378571
34217.0,6.17,106.42394419199564,52.76241081143777,1.1e-05,-34.28,-52.38,99.7009,1.177,0.727,0.777,1.0,-88.01367799897713,25.12118640512234,39.53211276293573,164.07,23.36,7.094388886666667,2000.0,1.0,-0.0286916737,0.0023540246
34168.0,6.37,106.29273613823818,47.77357098388178,0.0,0.28,0.09,413.2231,-1.7109999999999999,0.34900000000000003,0.493,1.0,-376.59546025979637,71.49888213475992,154.3278961782407,169.25,21.93,7.0858333333333325,2000.0,0.0,-0.0311856367,0.045895627
33856.0,3.49,105.4342811175377,-27.934225303942224,2.4e-05,-6.01,4.64,343.6426,-4.191,1.0,0.715,0.502,-173.29266003149894,-290.35537358445424,-61.26701840794416,239.17,-10.27,7.028638886666667,2000.0,5.0,-0.0594485934,0.8547912284
34002.0,5.96,105.82346200861906,9.142213247611247,0.0,-23.58,3.06,101.9368,0.918,0.727,0.777,1.0,-90.90376832104653,-44.53329658397507,12.016721459583474,206.1,6.77,7.05497222,2000.0,1.0,-0.0485718561,0.4030273899
33971.0,4.99,105.72378311223287,-4.238978250257389,0.0,-4.73,2.81,373.1343,-2.8689999999999998,0.459,0.586,1.0,-293.9770803226167,-229.76270651686198,3.9725024261919413,218.01,0.61,7.048555553333333,2000.0,0.0,-0.0537310103,0.5463840239
34033.0,5.14,105.90779495991046,10.955256511309283,1.1e-05,-2.03,-11.98,182.1494,-1.162,1.0,0.666,0.419,-164.2736924339189,-74.86383473542135,24.247971939808398,204.5,7.65,7.060555553333333,2000.0,5.0,-0.0485236331,0.3846948566
34088.0,4.01,106.02573982879568,20.565870829489135,-6e-06,-5.72,-0.96,421.9409,-4.116,1.0,0.8130000000000001,0.6930000000000001,-397.3717441052688,-112.07042249678503,87.00597957002077,195.75,11.9,7.06847222,2000.0,3.0,-0.0447664463,0.2911009151
34055.0,6.01,105.96256286064084,12.59230968009934,0.0,-6.69,-6.87,581.3953,-2.8120000000000003,1.0,0.715,0.502,-529.2516567276048,-225.09019022332643,85.13274915332157,203.04,8.42,7.064333333333334,2000.0,5.0,-0.0482652763,0.3683426412
33779.0,5.14,105.22125353368858,-51.39944066191634,-1.4e-05,-21.64,20.12,198.0198,-1.344,1.0,0.359,0.074,-27.464856033157297,-184.6533899208388,-66.03520626045331,261.54,-19.48,7.014305553333333,2000.0,6.0,-0.0616338215,1.2927704066
33977.0,3.02,105.75203313918797,-23.83005998129255,0.0,-1.56,4.28,847.4576,-6.621,0.426,0.559,1.0,-474.45851155989186,-691.6336529316445,-121.31114845125137,235.55,-8.23,7.050416666666666,2000.0,0.0,-0.0622794869,0.7944080687
34107.0,6.57,106.0871274611876,1.4863411457272635,0.0,-4.18,-5.13,233.6449,-0.273,0.34900000000000003,0.493,1.0,-195.39757178763395,-127.28090474549532,14.467187794267497,213.08,3.55,7.072277779999999,2000.0,0.0,-0.0549860788,0.4829272924
34086.0,5.63,106.0245425738783,-5.322021549962712,0.0,-3.5700000000000003,-3.2,380.2281,-2.27,1.0,0.881,0.848,-295.0263045214857,-239.84688542507294,2.52174976900893,219.11,0.38,7.068111113333333,2000.0,3.0,-0.0575607245,0.558606172
34066.0,6.44,105.9899382887657,-10.120872467579414,0.0,-5.44,0.71,413.2231,-1.641,0.355,0.499,1.0,-300.2789821724042,-283.56287782115857,-13.340073496711714,223.36,-1.85,7.065916666666666,2000.0,0.0,-0.0593949624,0.6150190757
34045.0,4.11,105.93521443611854,-15.633360192554822,0.0,-0.81,-11.2,135.5014,-1.55,0.355,0.499,1.0,-89.96076448463981,-100.79252100908575,-10.419115314275466,228.25,-4.41,7.062638886666666,2000.0,0.0,-0.0612479148,0.6835536864
33909.0,6.44,105.56381143418332,-43.408205533552994,0.0,1.81,-0.31,134.9528,0.789,0.34900000000000003,0.493,1.0,-36.1782850925519,-124.28354252238968,-38.17055113156463,253.77,-16.43,7.0376666666666665,2000.0,0.0,-0.0656894777,1.1213491426
34182.0,6.0,106.32369468559,22.63443434145308,0.0,-0.9500000000000001,-9.3,123.0012,0.55,0.355,0.499,1.0,-116.31427896289017,-28.871064690487874,27.690166745988176,193.94,13.01,7.088444446666667,2000.0,0.0,-0.0462733026,0.2714648258
34267.0,5.55,106.55137365396445,34.47698132194872,3.6e-05,-55.0,-49.06,92.6784,0.715,1.0,0.881,0.848,-88.1544666373993,-4.141839167334408,28.300547817093367,182.69,17.78,7.10322222,2000.0,3.0,-0.0411343334,0.1630674516
33800.0,6.01,105.28055280870626,-58.93854374924005,0.0,-56.89,147.82,54.1419,2.342,0.618,0.704,1.0,-0.6931540718529834,-50.268716566585546,-20.09778614153711,269.21,-21.79,7.018083333333333,2000.0,1.0,-0.0619881039,1.485434094
33682.0,5.18,104.96819249080517,-67.922271064651,3.7e-05,-27.0,234.21,89.6057,0.418,1.0,0.666,0.419,12.23388125468974,-80.79739102045288,-36.759967712502025,278.61,-24.22,6.997361113333333,2000.0,5.0,-0.0540074312,1.7708326673
34215.0,5.78,106.41169582350261,9.187285701987628,0.0,41.94,-14.99,303.9514,-1.634,1.0,0.802,0.671,-270.2269450949456,-133.6718627296974,38.67408461730092,206.32,7.31,7.094194446666666,2000.0,3.0,-0.0544453843,0.4022742397
34142.0,6.09,106.19544058480278,-22.036839046445316,0.0,14.49,-35.48,105.9322,0.965,1.0,0.64,0.378,-61.62855449946405,-85.16779976047683,-13.038333908360906,234.11,-7.07,7.079750000000001,2000.0,5.0,-0.0672583517,0.7689773859
34358.0,5.94,106.84754892433318,34.01022909227853,0.0,-18.27,-30.43,201.2072,-0.578,1.0,0.6910000000000001,0.46,-191.2261469303643,-10.825124999023487,61.641826147204895,183.24,17.84,7.122861113333333,2000.0,5.0,-0.0436086145,0.1670959483
34081.0,5.2,106.01161772830267,-42.33848909373096,2.4999999999999998e-05,-18.14,71.48,106.8376,0.056,0.727,0.777,1.0,-30.291034133387623,-98.27941487647924,-28.946202452598467,252.87,-15.72,7.067444446666667,2000.0,1.0,-0.0718487007,1.1003800023
34065.0,5.5600000000000005,105.99167222163305,-43.6134409726344,5.2e-05,-102.7,388.95,16.5153,4.471,1.0,0.8180000000000001,0.704,-4.347087607537568,-15.250466903874818,-4.613157555970974,254.09,-16.22,7.065916666666666,2000.0,3.0,-0.0718110145,1.1253440907
34069.0,6.83,105.99167222163305,-43.6134409726344,5.2e-05,-103.02,396.46,20.8377,5.236,1.0,0.599,0.318,-5.484811504458628,-19.241833584789397,-5.820517532473305,254.09,-16.22,7.066333333333334,2000.0,5.0,-0.07190071,1.1253431071
34367.0,6.47,106.85094338520145,28.177816392275908,0.0,-7.19,-0.38,289.0173,-0.835,0.34900000000000003,0.493,1.0,-274.9459731649489,-43.006227865464034,78.0139468585776,188.89,15.66,7.123611113333333,2000.0,0.0,-0.0473988208,0.2198785028
34234.0,6.5,106.45577014586462,-10.660600951353999,0.0,-2.65,1.21,100000.0,-13.5,0.512,0.627,1.0,-71842.06899949299,-69498.34146622643,-2949.1787527855154,224.05,-1.69,7.0971388866666665,2000.0,0.0,-0.0652187076,0.6213234587
