HIP,RA_Numpy,DEC_Numpy,RA_Astropy,DEC_Astropy,RA_Direct,DEC_Direct,RA_Percent_Diff_Numpy_Astropy,DEC_Percent_Diff_Numpy_Astropy,RA_Percent_Diff_Numpy_Direct,DEC_Percent_Diff_Numpy_Direct
104177.0,316.6022,-41.388,316.6022,-41.3879,316.6063,-41.3861,0.0,-0.0001,0.0013,-0.0045
104148.0,316.5091,-30.1258,316.5091,-30.1258,316.505,-30.125,0.0,-0.0001,0.0013,-0.0028
103963.0,315.9682,41.623,315.9681,41.623,315.9671,41.6281,0.0,0.0001,0.0004,0.0123
103929.0,315.858,50.3563,315.8579,50.3564,315.8583,50.3519,0.0,0.0001,0.0001,0.0087
104364.0,317.1337,-63.928,317.1339,-63.928,317.1371,-63.9289,0.0,-0.0001,0.0011,-0.0014
103949.0,315.9257,46.8606,315.9256,46.8606,315.9304,46.8619,0.0,0.0001,0.0015,0.0029
104139.0,316.4875,-17.2355,316.4875,-17.2354,316.4867,-17.2328,0.0,-0.0002,0.0003,-0.0156
104174.0,316.5992,-32.3422,316.5992,-32.3422,316.6029,-32.3417,0.0,-0.0001,0.0012,-0.0017
104101.0,316.3614,5.9653,316.3614,5.9654,316.3612,5.9583,0.0,0.0007,0.0001,0.1173
103956.0,315.9538,53.2824,315.9537,53.2824,315.9483,53.2861,0.0,0.0001,0.0017,0.007
104060.0,316.2355,43.9268,316.2354,43.9269,316.2329,43.9278,0.0,0.0001,0.0008,0.0021
104597.0,317.8485,-72.5449,317.8487,-72.5448,317.8362,-72.5442,0.0001,-0.0001,0.0038,-0.001
104172.0,316.5986,26.9206,316.5985,26.9207,316.5979,26.9244,0.0,0.0002,0.0002,0.0142
104297.0,316.9381,-17.4538,316.9381,-17.4537,316.9358,-17.4553,0.0,-0.0002,0.0007,-0.0085
104185.0,316.6249,31.1871,316.6249,31.1872,316.6263,31.1847,0.0,0.0001,0.0004,0.0077
104214.0,316.6576,38.7032,316.6575,38.7033,316.7275,38.7458,0.0,0.0001,0.0221,0.11
104217.0,316.6576,38.7032,316.6575,38.7033,316.7304,38.7433,0.0,0.0001,0.023,0.1035
104365.0,317.1368,-21.1886,317.1368,-21.1886,317.14,-21.1936,0.0,-0.0002,0.001,-0.0234
104281.0,316.8927,15.6555,316.8927,15.6555,316.89,15.6586,0.0,0.0003,0.0009,0.0202
104194.0,316.6483,47.6437,316.6482,47.6437,316.6504,47.6483,0.0,0.0001,0.0007,0.0098
104357.0,317.1169,6.9845,317.1169,6.9845,317.1175,6.9894,0.0,0.0006,0.0002,0.0714
104452.0,317.387,-20.5562,317.387,-20.5561,317.3875,-20.5564,0.0,-0.0002,0.0002,-0.0011
104755.0,318.3402,-70.1222,318.3403,-70.1222,318.3354,-70.1264,0.0001,-0.0001,0.0015,-0.0059
104459.0,317.3956,-11.3674,317.3955,-11.3674,317.3987,-11.3717,0.0,-0.0004,0.001,-0.0371
104371.0,317.1601,30.2101,317.16,30.2101,317.1621,30.2058,0.0,0.0001,0.0006,0.0141
104481.0,317.4923,2.9384,317.4923,2.9384,317.4929,2.9433,0.0,0.0015,0.0002,0.1688
104557.0,317.6941,-9.3535,317.6941,-9.3535,317.6954,-9.3539,0.0,-0.0005,0.0004,-0.0039
104521.0,317.5814,10.1312,317.5814,10.1313,317.5854,10.1317,0.0,0.0004,0.0013,0.0045
104538.0,317.6332,10.0486,317.6332,10.0487,317.63,10.0489,0.0,0.0004,0.001,0.0025
104171.0,316.6137,71.4333,316.6134,71.4333,316.5971,71.4319,0.0001,0.0001,0.0052,0.0019
104680.0,318.0616,-40.2666,318.0616,-40.2666,318.0567,-40.2694,0.0,-0.0001,0.0015,-0.007
104539.0,317.6324,22.4601,317.6323,22.4602,317.6333,22.4547,0.0,0.0002,0.0003,0.0241
104634.0,317.9251,-14.4716,317.9251,-14.4716,317.9221,-14.4722,0.0,-0.0003,0.001,-0.0043
104483.0,317.4995,45.5026,317.4994,45.5026,317.4942,45.5025,0.0,0.0001,0.0017,0.0002
104738.0,318.2622,-39.4205,318.2622,-39.4204,318.2629,-39.4253,0.0,-0.0001,0.0002,-0.0122
104579.0,317.7662,36.2952,317.7661,36.2953,317.7662,36.2992,0.0,0.0001,0.0,0.0108
104516.0,317.5676,53.5682,317.5674,53.5683,317.565,53.5633,0.0,0.0001,0.0008,0.0091
104537.0,317.6227,47.6917,317.6226,47.6918,317.6292,47.6919,0.0,0.0001,0.002,0.0004
104752.0,318.3325,-36.4254,318.3326,-36.4254,318.3287,-36.4239,0.0,-0.0001,0.0012,-0.0042
104449.0,317.3697,63.2899,317.3695,63.2899,317.3704,63.2956,0.0001,0.0001,0.0002,0.0089
104750.0,318.3193,-27.6206,318.3193,-27.6206,318.3221,-27.6194,0.0,-0.0002,0.0009,-0.0042
105169.0,319.5703,-75.3493,319.5706,-75.3492,319.5671,-75.3467,0.0001,-0.0001,0.001,-0.0035
104105.0,316.3696,78.1266,316.3692,78.1266,316.3721,78.1264,0.0001,0.0001,0.0008,0.0003
104451.0,317.4013,68.4912,317.4011,68.4912,317.3833,68.4903,0.0001,0.0001,0.0057,0.0013
104978.0,318.9404,-53.2638,318.9405,-53.2638,318.9413,-53.2631,0.0,-0.0001,0.0003,-0.0015
104732.0,318.2293,30.2256,318.2293,30.2257,318.2342,30.2269,0.0,0.0001,0.0015,0.0044
104771.0,318.3669,15.9835,318.3668,15.9835,318.37,15.9825,0.0,0.0003,0.001,0.0063
104925.0,318.8049,-40.5076,318.8049,-40.5075,318.8113,-40.5064,0.0,-0.0001,0.002,-0.0029
104839.0,318.5716,-10.6051,318.5715,-10.6051,318.5696,-10.6053,0.0,-0.0004,0.0006,-0.0013
104642.0,317.9437,59.9897,317.9436,59.9897,317.9508,59.9864,0.0,0.0001,0.0022,0.0055
104765.0,318.3602,36.6356,318.3601,36.6357,318.3596,36.6336,0.0,0.0001,0.0002,0.0055
104914.0,318.7798,-17.3466,318.7798,-17.3466,318.7775,-17.345,0.0,-0.0003,0.0007,-0.0095
104980.0,318.9396,-36.2111,318.9397,-36.2111,318.945,-36.2108,0.0,-0.0001,0.0017,-0.0008
105148.0,319.4938,-64.6791,319.4939,-64.6791,319.5013,-64.6817,0.0,-0.0001,0.0023,-0.004
104822.0,318.5443,29.9008,318.5442,29.9008,318.5429,29.9011,0.0,0.0001,0.0004,0.0012
104963.0,318.9095,-20.6499,318.9095,-20.6499,318.9079,-20.6517,0.0,-0.0002,0.0005,-0.0084
104974.0,318.9333,-15.169,318.9333,-15.169,318.9371,-15.1714,0.0,-0.0003,0.0012,-0.0157
106320.0,323.0135,-84.8096,323.0142,-84.8096,323.0175,-84.81,0.0002,-0.0001,0.0012,-0.0004
104887.0,318.6926,38.0441,318.6925,38.0442,318.6979,38.0456,0.0,0.0001,0.0017,0.0038
104987.0,318.9557,5.2534,318.9556,5.2534,318.9558,5.2478,0.0,0.0009,0.0001,0.1063
105046.0,319.162,-1.6083,319.162,-1.6083,319.165,-1.6078,0.0,-0.0028,0.0009,-0.0338
104788.0,318.433,64.4036,318.4329,64.4037,318.4275,64.4039,0.0001,0.0001,0.0017,0.0004
105079.0,319.3103,-13.2789,319.3102,-13.2788,319.3063,-13.2789,0.0,-0.0003,0.0013,-0.0
105140.0,319.4775,-32.1731,319.4775,-32.1731,319.4846,-32.1725,0.0,-0.0001,0.0022,-0.002
104962.0,318.9076,47.9761,318.9075,47.9761,318.9033,47.9736,0.0,0.0001,0.0014,0.0052
105143.0,319.4902,-17.9841,319.4901,-17.9841,319.4888,-17.9853,0.0,-0.0003,0.0004,-0.0063
105034.0,319.1176,42.2541,319.1175,42.2541,319.1233,42.2514,0.0,0.0001,0.0018,0.0063
105168.0,319.5642,-17.4631,319.5642,-17.463,319.5654,-17.4622,0.0,-0.0003,0.0004,-0.0048
105319.0,319.9658,-53.4463,319.9659,-53.4463,319.9667,-53.4497,0.0,-0.0001,0.0003,-0.0064
105164.0,319.5471,-4.5157,319.5471,-4.5157,319.5462,-4.5194,0.0,-0.001,0.0003,-0.0829
105228.0,319.7241,-28.7646,319.7241,-28.7646,319.7267,-28.7656,0.0,-0.0002,0.0008,-0.0033
105102.0,319.348,39.3932,319.3479,39.3932,319.3542,39.3947,0.0,0.0001,0.0019,0.004
105334.0,320.0462,-45.0235,320.0463,-45.0234,320.0396,-45.0222,0.0,-0.0001,0.0021,-0.0028
105138.0,319.48,34.901,319.48,34.901,319.4796,34.8969,0.0,0.0001,0.0001,0.0116
105064.0,319.2582,53.9964,319.258,53.9964,319.2583,53.9975,0.0,0.0001,0.0,0.0021
105312.0,319.9545,-26.3493,319.9545,-26.3493,319.9408,-26.3531,0.0,-0.0002,0.0043,-0.0141
105224.0,319.7148,11.2003,319.7147,11.2003,319.7167,11.2033,0.0,0.0004,0.0006,0.0274
105080.0,319.3171,55.798,319.317,55.798,319.3096,55.7981,0.0,0.0001,0.0024,0.0002
105382.0,320.189,-40.8073,320.1891,-40.8072,320.19,-40.8097,0.0,-0.0001,0.0003,-0.006
105425.0,320.324,-49.9356,320.324,-49.9356,320.3183,-49.9378,0.0,-0.0001,0.0018,-0.0043
105091.0,319.3326,58.613,319.3325,58.6131,319.3283,58.6117,0.0,0.0001,0.0014,0.0023
105186.0,319.6122,43.9466,319.6121,43.9466,319.6133,43.9458,0.0,0.0001,0.0003,0.0017
105229.0,319.7316,41.0465,319.7315,41.0465,319.7304,41.0408,0.0,0.0001,0.0004,0.0137
105678.0,321.0594,-69.7319,321.0596,-69.7319,321.0696,-69.7342,0.0,-0.0001,0.0032,-0.0032
105269.0,319.841,38.2363,319.8409,38.2363,319.8425,38.2375,0.0,0.0001,0.0005,0.0032
105344.0,320.0573,22.0323,320.0573,22.0323,320.0583,22.0264,0.0,0.0002,0.0003,0.0267
105768.0,321.3312,-71.7972,321.3314,-71.7972,321.3254,-71.7994,0.0001,-0.0001,0.0018,-0.0031
105412.0,320.2637,-4.5599,320.2636,-4.5598,320.2679,-4.56,0.0,-0.001,0.0013,-0.0033
105282.0,319.8675,49.5108,319.8674,49.5109,319.87,49.5103,0.0,0.0001,0.0008,0.0011
105199.0,319.6496,62.5849,319.6494,62.585,319.645,62.5856,0.0001,0.0001,0.0014,0.001
105413.0,320.2717,7.3504,320.2716,7.3505,320.27,7.3544,0.0,0.0006,0.0005,0.0543
105259.0,319.8061,58.6231,319.806,58.6232,319.8158,58.6236,0.0,0.0001,0.003,0.0008
105411.0,320.2637,23.8552,320.2637,23.8552,320.2683,23.8558,0.0,0.0002,0.0014,0.0028
105390.0,320.213,32.4518,320.213,32.4519,320.2088,32.4528,0.0,0.0001,0.0013,0.0029
105515.0,320.5612,-16.8385,320.5612,-16.8385,320.5617,-16.8344,0.0,-0.0003,0.0001,-0.0241
105432.0,320.3475,32.6139,320.3474,32.614,320.3417,32.6128,0.0,0.0001,0.0018,0.0035
105406.0,320.2547,40.3512,320.2546,40.3512,320.2558,40.3456,0.0,0.0001,0.0004,0.0139
105268.0,319.8443,64.8741,319.8441,64.8742,319.8425,64.8719,0.0001,0.0001,0.0005,0.0033
105576.0,320.7492,-22.6654,320.7492,-22.6654,320.7521,-22.6689,0.0,-0.0002,0.0009,-0.0152
105502.0,320.5182,19.8069,320.5181,19.807,320.5217,19.8044,0.0,0.0002,0.0011,0.0126
104756.0,318.3692,81.2317,318.3687,81.2317,318.3396,81.2308,0.0002,0.0001,0.0093,0.0011
105574.0,320.7358,-9.3195,320.7358,-9.3194,320.7346,-9.3194,0.0,-0.0005,0.0004,-0.0002
106474.0,323.475,-82.6823,323.4755,-82.6822,323.4767,-82.6831,0.0002,-0.0001,0.0005,-0.0009
105685.0,321.0895,-46.6139,321.0895,-46.6138,321.0867,-46.615,0.0,-0.0001,0.0009,-0.0024
105570.0,320.7238,6.8131,320.7237,6.8131,320.7233,6.8111,0.0,0.0007,0.0001,0.0287
105370.0,320.1468,60.7589,320.1466,60.7589,320.1396,60.7569,0.0,0.0001,0.0023,0.0032
105858.0,321.6185,-65.3787,321.6187,-65.3786,321.6108,-65.3661,0.0,-0.0001,0.0024,-0.0192
105558.0,320.6747,30.3139,320.6746,30.314,320.6746,30.3097,0.0,0.0002,0.0,0.0139
105665.0,321.0371,-20.8469,321.0371,-20.8469,321.04,-20.8519,0.0,-0.0002,0.0009,-0.024
105662.0,321.0297,-22.7426,321.0297,-22.7425,321.0329,-22.7469,0.0,-0.0002,0.001,-0.0192
105497.0,320.4985,49.3839,320.4984,49.384,320.5017,49.3889,0.0,0.0001,0.001,0.0101
105561.0,320.6959,38.6335,320.6959,38.6336,320.6954,38.6342,0.0,0.0001,0.0002,0.0017
105668.0,321.0434,-12.8768,321.0434,-12.8767,321.0479,-12.8781,0.0,-0.0004,0.0014,-0.0099
105841.0,321.5692,-54.6589,321.5693,-54.6588,321.5642,-54.6606,0.0,-0.0001,0.0016,-0.0031
105607.0,320.8456,37.403,320.8455,37.403,320.8458,37.4067,0.0,0.0001,0.0001,0.0098
105652.0,320.9936,24.2768,320.9935,24.2769,320.995,24.2742,0.0,0.0002,0.0004,0.011
105695.0,321.1053,10.1718,321.1053,10.1718,321.1025,10.1742,0.0,0.0005,0.0009,0.0236
105729.0,321.2141,-3.3936,321.2141,-3.3936,321.2154,-3.3983,0.0,-0.0014,0.0004,-0.138
105637.0,320.9524,37.3466,320.9523,37.3466,320.9512,37.3514,0.0,0.0001,0.0004,0.0128
105660.0,321.0247,25.3114,321.0246,25.3114,321.0308,25.3122,0.0,0.0002,0.0019,0.0033
105761.0,321.3003,-9.7461,321.3003,-9.7461,321.3046,-9.7486,0.0,-0.0005,0.0013,-0.0257
106044.0,322.1832,-69.5092,322.1834,-69.5092,322.1871,-69.5053,0.0,-0.0001,0.0012,-0.0057
105689.0,321.0962,24.5264,321.0961,24.5264,321.0962,24.5289,0.0,0.0002,0.0,0.0103
105703.0,321.1439,26.176,321.1439,26.176,321.1417,26.1744,0.0,0.0002,0.0007,0.0059
105767.0,321.3262,-3.5565,321.3262,-3.5565,321.3208,-3.5567,0.0,-0.0013,0.0017,-0.0043
105854.0,321.5895,-37.8292,321.5895,-37.8291,321.5954,-37.8294,0.0,-0.0001,0.0019,-0.0008
106424.0,323.3282,-80.0397,323.3285,-80.0396,323.3358,-80.0392,0.0001,-0.0001,0.0024,-0.0006
105913.0,321.7587,-42.5469,321.7587,-42.5469,321.7567,-42.5478,0.0,-0.0001,0.0006,-0.0021
105881.0,321.6685,-22.4106,321.6685,-22.4105,321.6667,-22.4114,0.0,-0.0002,0.0006,-0.0037
105864.0,321.6181,1.1022,321.618,1.1022,321.6171,1.1033,0.0,0.0044,0.0003,0.1032
105733.0,321.2359,49.3234,321.2358,49.3234,321.2312,49.3233,0.0,0.0001,0.0014,0.0001
105928.0,321.8156,-21.199,321.8156,-21.199,321.8117,-21.1961,0.0,-0.0002,0.0012,-0.0136
105769.0,321.3225,46.7138,321.3224,46.7139,321.3317,46.7144,0.0,0.0001,0.0028,0.0013
105811.0,321.443,36.6632,321.4429,36.6633,321.4458,36.6675,0.0,0.0001,0.0009,0.0116
105860.0,321.6113,19.3732,321.6113,19.3733,321.6113,19.3756,0.0,0.0002,0.0,0.012
106065.0,322.2423,-53.7058,322.2424,-53.7057,322.2513,-53.7058,0.0,-0.0001,0.0028,-0.0001
106007.0,322.0592,-11.5701,322.0592,-11.57,322.0579,-11.5683,0.0,-0.0004,0.0004,-0.0151
106039.0,322.1834,-21.8084,322.1834,-21.8083,322.1808,-21.8072,0.0,-0.0002,0.0008,-0.0053
106067.0,322.27,-31.2385,322.27,-31.2385,322.2658,-31.2386,0.0,-0.0002,0.0013,-0.0002
105898.0,321.7205,48.8373,321.7204,48.8374,321.715,48.835,0.0,0.0001,0.0017,0.0048
105966.0,321.9193,27.604,321.9192,27.604,321.9171,27.6086,0.0,0.0002,0.0007,0.0168
105891.0,321.6882,52.8971,321.6881,52.8971,321.6875,52.8986,0.0,0.0001,0.0002,0.0029
106021.0,322.1025,8.1947,322.1025,8.1948,322.1033,8.1956,0.0,0.0006,0.0003,0.0099
106003.0,322.0303,32.2229,322.0302,32.223,322.0346,32.2253,0.0,0.0002,0.0013,0.0074
106064.0,322.2513,17.9006,322.2513,17.9006,322.2496,17.9058,0.0,0.0003,0.0005,0.0294
106143.0,322.4995,-19.1511,322.4995,-19.151,322.4983,-19.1478,0.0,-0.0003,0.0004,-0.0172
106062.0,322.2482,22.1775,322.2482,22.1775,322.2496,22.1794,0.0,0.0002,0.0004,0.0089
106140.0,322.4852,23.6431,322.4851,23.6431,322.4871,23.6389,0.0,0.0002,0.0006,0.0176
106052.0,322.2161,55.4211,322.2159,55.4211,322.2196,55.4186,0.0,0.0001,0.0011,0.0045
105972.0,321.9435,66.8082,321.9433,66.8083,321.9421,66.8092,0.0001,0.0001,0.0004,0.0014
106093.0,322.3569,46.5365,322.3568,46.5366,322.3625,46.5406,0.0,0.0001,0.0017,0.0086
106327.0,323.0277,-41.1789,323.0277,-41.1789,323.0246,-41.1792,0.0,-0.0001,0.001,-0.0005
106340.0,323.0661,-33.9459,323.0661,-33.9459,323.0608,-33.9447,0.0,-0.0001,0.0016,-0.0036
106243.0,322.7886,12.1438,322.7886,12.1439,322.79,12.1375,0.0,0.0004,0.0004,0.052
106278.0,322.8894,-5.5736,322.8894,-5.5736,322.8896,-5.5711,0.0,-0.0009,0.0001,-0.0453
106419.0,323.3285,-52.739,323.3285,-52.739,323.3238,-52.7375,0.0,-0.0001,0.0015,-0.0029
106881.0,324.7436,-79.4387,324.7439,-79.4387,324.7342,-79.4425,0.0001,-0.0001,0.0029,-0.0047
106363.0,323.1319,-24.5919,323.1319,-24.5919,323.1388,-24.5906,0.0,-0.0002,0.0021,-0.0055
106429.0,323.3448,-44.8524,323.3448,-44.8523,323.3479,-44.8486,0.0,-0.0001,0.001,-0.0084
106171.0,322.5821,52.9542,322.582,52.9542,322.585,52.9581,0.0,0.0001,0.0009,0.0073
106032.0,322.1585,70.564,322.1583,70.564,322.165,70.5608,0.0001,0.0001,0.002,0.0044
105727.0,321.2043,80.5236,321.2039,80.5236,321.2071,80.5247,0.0001,0.0001,0.0009,0.0015
106355.0,323.1145,23.3943,323.1144,23.3944,323.1129,23.3944,0.0,0.0002,0.0005,0.0004
106500.0,323.573,-42.9272,323.5731,-42.9272,323.5708,-42.925,0.0,-0.0001,0.0007,-0.0052
106267.0,322.8681,52.623,322.868,52.623,322.8646,52.62,0.0,0.0001,0.0011,0.0057
106227.0,322.7563,60.4612,322.7562,60.4613,322.7471,60.4594,0.0,0.0001,0.0029,0.0029
106564.0,323.724,-29.6945,323.724,-29.6944,323.7208,-29.6961,0.0,-0.0002,0.001,-0.0054
106559.0,323.7175,-20.0834,323.7175,-20.0834,323.7125,-20.0844,0.0,-0.0003,0.0015,-0.0051
106393.0,323.2399,49.9749,323.2398,49.9749,323.2358,49.9778,0.0,0.0001,0.0013,0.0058
106590.0,323.8158,-23.4559,323.8158,-23.4558,323.8162,-23.4542,0.0,-0.0002,0.0001,-0.0074
106420.0,323.3258,45.8494,323.3257,45.8494,323.3246,45.8542,0.0,0.0001,0.0004,0.0104
106818.0,324.5144,-64.8215,324.5145,-64.8215,324.5121,-64.8242,0.0,-0.0001,0.0007,-0.0041
106527.0,323.6372,22.754,323.6371,22.7541,323.6417,22.7547,0.0,0.0002,0.0014,0.0031
106592.0,323.8221,-3.9864,323.8221,-3.9863,323.8233,-3.9831,0.0,-0.0013,0.0004,-0.0831
106481.0,323.4937,45.5901,323.4936,45.5902,323.4954,45.5919,0.0,0.0001,0.0005,0.004
106654.0,324.0425,-26.1685,324.0425,-26.1685,324.0458,-26.1714,0.0,-0.0002,0.001,-0.011
107089.0,325.3701,-77.3886,325.3704,-77.3885,325.3688,-77.39,0.0001,-0.0001,0.0004,-0.0019
106551.0,323.6887,38.5364,323.6886,38.5364,323.6942,38.5342,0.0,0.0001,0.0017,0.0057
106703.0,324.1969,-33.0444,324.1969,-33.0443,324.2038,-33.0481,0.0,-0.0002,0.0021,-0.0112
106595.0,323.8316,28.1949,323.8315,28.195,323.8292,28.1972,0.0,0.0002,0.0007,0.0081
106605.0,323.8668,24.4526,323.8668,24.4526,323.8625,24.4522,0.0,0.0002,0.0013,0.0015
106518.0,323.6148,51.6986,323.6146,51.6987,323.6146,51.6983,0.0,0.0001,0.0001,0.0006
106723.0,324.2691,-19.4674,324.2691,-19.4673,324.27,-19.4661,0.0,-0.0003,0.0003,-0.0065
106661.0,324.0576,30.0568,324.0575,30.0569,324.0579,30.0556,0.0,0.0002,0.0001,0.0043
106642.0,324.0047,45.3758,324.0046,45.3759,324.01,45.3747,0.0,0.0001,0.0016,0.0024
106786.0,324.4323,-7.8512,324.4323,-7.8511,324.4379,-7.8542,0.0,-0.0007,0.0017,-0.0382
106781.0,324.4305,6.6185,324.4304,6.6185,324.4321,6.6183,0.0,0.0008,0.0005,0.0021
106711.0,324.239,40.4157,324.239,40.4158,324.2375,40.4136,0.0,0.0001,0.0005,0.0052
106787.0,324.441,19.3173,324.4409,19.3174,324.4392,19.3186,0.0,0.0003,0.0006,0.0068
106907.0,324.7699,-33.6807,324.7699,-33.6807,324.7754,-33.6792,0.0,-0.0002,0.0017,-0.0046
106978.0,324.9971,-52.3582,324.9972,-52.3581,324.9987,-52.3592,0.0,-0.0001,0.0005,-0.0019
106856.0,324.6322,5.7688,324.6322,5.7689,324.6329,5.7717,0.0,0.0009,0.0002,0.0491
107030.0,325.1478,-55.7399,325.1479,-55.7398,325.14,-55.7375,0.0,-0.0001,0.0024,-0.0042
106752.0,324.3592,44.6987,324.3591,44.6988,324.3663,44.6967,0.0,0.0001,0.0022,0.0046
106938.0,324.8649,-10.5721,324.8649,-10.572,324.8671,-10.5769,0.0,-0.0005,0.0007,-0.0463
106872.0,324.6882,25.5015,324.6882,25.5015,324.6875,25.4989,0.0,0.0002,0.0002,0.0102
106771.0,324.4113,54.0459,324.4111,54.046,324.4113,54.0422,0.0,0.0001,0.0,0.0069
106897.0,324.7508,20.2642,324.7507,20.2643,324.7546,20.2653,0.0,0.0003,0.0012,0.0051
106944.0,324.8918,2.2448,324.8918,2.2449,324.8888,2.2436,0.0,0.0023,0.0009,0.0546
106985.0,325.0203,-16.66,325.0203,-16.6599,325.0229,-16.6622,0.0,-0.0003,0.0008,-0.0133
106801.0,324.4738,62.0833,324.4736,62.0834,324.48,62.0819,0.0,0.0001,0.0019,0.0022
107843.0,327.7152,-82.7212,327.7156,-82.7212,327.7262,-82.7192,0.0001,-0.0001,0.0034,-0.0025
106886.0,324.7376,57.49,324.7374,57.49,324.74,57.4892,0.0,0.0001,0.0007,0.0014
107112.0,325.4453,-25.1008,325.4453,-25.1007,325.4421,-25.1019,0.0,-0.0002,0.001,-0.0046
107095.0,325.3901,-14.043,325.3901,-14.0429,325.3871,-14.0475,0.0,-0.0004,0.0009,-0.0321
106999.0,325.0409,43.2721,325.0408,43.2721,325.0462,43.2739,0.0,0.0001,0.0016,0.0042
107128.0,325.5014,-23.2625,325.5014,-23.2624,325.5033,-23.2628,0.0,-0.0002,0.0006,-0.0014
107144.0,325.5439,1.2851,325.5439,1.2851,325.5421,1.2853,0.0,0.0041,0.0006,0.0156
107188.0,325.6644,-18.8651,325.6644,-18.8651,325.6646,-18.8664,0.0,-0.0003,0.0,-0.0066
107151.0,325.5681,5.6786,325.568,5.6786,325.5646,5.68,0.0,0.0009,0.0011,0.0248
107041.0,325.1806,54.8683,325.1805,54.8684,325.1804,54.8722,0.0,0.0001,0.0001,0.0071
107097.0,325.3926,40.8019,325.3926,40.8019,325.3929,40.8053,0.0,0.0001,0.0001,0.0083
107173.0,325.6359,10.8292,325.6358,10.8293,325.6375,10.8247,0.0,0.0005,0.0005,0.0416
107238.0,325.8066,-19.6246,325.8066,-19.6246,325.8062,-19.6208,0.0,-0.0003,0.0001,-0.0192
112355.0,341.3275,-88.8228,341.3298,-88.8227,341.3692,-88.8183,0.0007,-0.0001,0.0122,-0.005
107232.0,325.7691,-14.3966,325.7691,-14.3965,325.7683,-14.3997,0.0,-0.0004,0.0002,-0.0217
107129.0,325.5107,35.5115,325.5106,35.5116,325.5046,35.5103,0.0,0.0001,0.0019,0.0035
107140.0,325.5299,45.7643,325.5298,45.7643,325.535,45.7658,0.0,0.0001,0.0016,0.0034
107344.0,326.1236,-38.5519,326.1236,-38.5519,326.1229,-38.5525,0.0,-0.0001,0.0002,-0.0015
107162.0,325.5985,41.0732,325.5985,41.0732,325.5954,41.0772,0.0,0.0001,0.001,0.0098
107136.0,325.5215,51.1896,325.5214,51.1897,325.5237,51.1897,0.0,0.0001,0.0007,0.0002
107302.0,326.0043,-14.7467,326.0042,-14.7466,326.0042,-14.7494,0.0,-0.0004,0.0,-0.0188
107409.0,326.3202,-49.5012,326.3202,-49.5012,326.3292,-49.4986,0.0,-0.0001,0.0028,-0.0053
107186.0,325.6641,49.6025,325.664,49.6025,325.6621,49.6003,0.0,0.0001,0.0006,0.0044
107380.0,326.2341,-33.0226,326.2341,-33.0225,326.2367,-33.0258,0.0,-0.0002,0.0008,-0.0099
107235.0,325.7823,41.1551,325.7822,41.1551,325.7767,41.155,0.0,0.0001,0.0017,0.0002
107253.0,325.8521,38.2819,325.8521,38.2819,325.8571,38.2839,0.0,0.0001,0.0015,0.0052
107315.0,326.0479,9.8727,326.0478,9.8728,326.0467,9.875,0.0,0.0005,0.0004,0.0231
107310.0,326.0313,28.7398,326.0313,28.7399,326.0358,28.7428,0.0,0.0002,0.0014,0.0103
,326.0313,28.7398,326.0313,28.7399,326.0346,28.7431,0.0,0.0002,0.001,0.0112
107382.0,326.2503,-9.0839,326.2503,-9.0839,326.2512,-9.0825,0.0,-0.0006,0.0003,-0.0155
107197.0,325.6832,59.2687,325.683,59.2687,325.6892,59.2711,0.0,0.0001,0.0018,0.0041
107350.0,326.1315,14.7718,326.1314,14.7719,326.1304,14.7719,0.0,0.0004,0.0003,0.0008
107354.0,326.1645,25.6418,326.1644,25.6418,326.1613,25.645,0.0,0.0002,0.001,0.0126
107259.0,325.8777,58.7869,325.8775,58.7869,325.8767,58.78,0.0,0.0001,0.0003,0.0117
107119.0,325.4777,71.3133,325.4774,71.3133,325.4804,71.3114,0.0001,0.0001,0.0008,0.0026
107487.0,326.5686,-9.2806,326.5685,-9.2806,326.5679,-9.2758,0.0,-0.0006,0.0002,-0.0515
107517.0,326.6355,-11.3677,326.6355,-11.3677,326.6338,-11.3658,0.0,-0.0005,0.0005,-0.0165
107445.0,326.431,35.859,326.4309,35.8591,326.4354,35.8572,0.0,0.0001,0.0013,0.005
107472.0,326.5161,22.9464,326.5161,22.9464,326.5183,22.9489,0.0,0.0002,0.0007,0.0109
107556.0,326.7569,-16.1265,326.7568,-16.1264,326.76,-16.1272,0.0,-0.0003,0.001,-0.0047
107649.0,327.0564,-47.3038,327.0565,-47.3038,327.0658,-47.3036,0.0,-0.0001,0.0029,-0.0005
107230.0,325.7771,72.3188,325.7769,72.3188,325.7667,72.3203,0.0001,0.0001,0.0032,0.0021
107502.0,326.597,25.5579,326.597,25.558,326.6,25.5633,0.0,0.0002,0.0009,0.0211
107608.0,326.9345,-30.8984,326.9345,-30.8983,326.9342,-30.8983,0.0,-0.0002,0.0001,-0.0001
107374.0,326.2351,62.4592,326.235,62.4593,326.2221,62.4606,0.0,0.0001,0.004,0.0021
107575.0,326.8088,2.6812,326.8088,2.6812,326.8083,2.6861,0.0,0.002,0.0002,0.1834
107488.0,326.5703,43.0637,326.5702,43.0637,326.5692,43.0608,0.0,0.0001,0.0004,0.0066
107558.0,326.7618,17.1943,326.7617,17.1943,326.7696,17.1942,0.0,0.0003,0.0024,0.0007
